isActive,isRookie,namePlayer,idPlayer,countSeasons,yearSeasonFirst,yearSeasonLast,idTeam,hasGamesPlayedFlag,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,hasHeadShot,hasThumbnail,hasAction,urlPlayerPhoto
FALSE,FALSE,Alaa Abdelnaby,76001,4,1990,1994,NA,FALSE,https://stats.nba.com/player/76001,https://stats.nba.com/media/players/230x185/76001.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76001.png,https://stats.nba.com/media/players/700/76001.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76001.png
FALSE,FALSE,Zaid Abdul-Aziz,76002,9,1968,1977,NA,FALSE,https://stats.nba.com/player/76002,https://stats.nba.com/media/players/230x185/76002.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76002.png,https://stats.nba.com/media/players/700/76002.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76002.png
FALSE,FALSE,Kareem Abdul-Jabbar,76003,19,1969,1988,NA,FALSE,https://stats.nba.com/player/76003,https://stats.nba.com/media/players/230x185/76003.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76003.png,https://stats.nba.com/media/players/700/76003.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76003.png
FALSE,FALSE,Mahmoud Abdul-Rauf,51,10,1990,2000,NA,FALSE,https://stats.nba.com/player/51,https://stats.nba.com/media/players/230x185/51.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/51.png,https://stats.nba.com/media/players/700/51.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/51.png
FALSE,FALSE,Tariq Abdul-Wahad,1505,6,1997,2003,NA,FALSE,https://stats.nba.com/player/1505,https://stats.nba.com/media/players/230x185/1505.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1505.png,https://stats.nba.com/media/players/700/1505.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/1505.png
FALSE,FALSE,Shareef Abdur-Rahim,949,11,1996,2007,NA,FALSE,https://stats.nba.com/player/949,https://stats.nba.com/media/players/230x185/949.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/949.png,https://stats.nba.com/media/players/700/949.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/949.png
FALSE,FALSE,Tom Abernethy,76005,4,1976,1980,NA,FALSE,https://stats.nba.com/player/76005,https://stats.nba.com/media/players/230x185/76005.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76005.png,https://stats.nba.com/media/players/700/76005.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76005.png
FALSE,FALSE,Forest Able,76006,0,1956,1956,NA,FALSE,https://stats.nba.com/player/76006,https://stats.nba.com/media/players/230x185/76006.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76006.png,https://stats.nba.com/media/players/700/76006.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76006.png
FALSE,FALSE,John Abramovic,76007,1,1946,1947,NA,FALSE,https://stats.nba.com/player/76007,https://stats.nba.com/media/players/230x185/76007.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76007.png,https://stats.nba.com/media/players/700/76007.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76007.png
FALSE,FALSE,Alex Abrines,203518,2,2016,2018,NA,FALSE,https://stats.nba.com/player/203518,https://stats.nba.com/media/players/230x185/203518.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png,https://stats.nba.com/media/players/700/203518.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png
FALSE,FALSE,Alex Acker,101165,3,2005,2008,NA,FALSE,https://stats.nba.com/player/101165,https://stats.nba.com/media/players/230x185/101165.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101165.png,https://stats.nba.com/media/players/700/101165.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/101165.png
FALSE,FALSE,Donald Ackerman,76008,0,1953,1953,NA,FALSE,https://stats.nba.com/player/76008,https://stats.nba.com/media/players/230x185/76008.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76008.png,https://stats.nba.com/media/players/700/76008.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76008.png
FALSE,FALSE,Mark Acres,76009,5,1987,1992,NA,FALSE,https://stats.nba.com/player/76009,https://stats.nba.com/media/players/230x185/76009.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76009.png,https://stats.nba.com/media/players/700/76009.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76009.png
FALSE,FALSE,Charles Acton,76010,0,1967,1967,NA,FALSE,https://stats.nba.com/player/76010,https://stats.nba.com/media/players/230x185/76010.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76010.png,https://stats.nba.com/media/players/700/76010.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76010.png
FALSE,FALSE,Quincy Acy,203112,6,2012,2018,NA,FALSE,https://stats.nba.com/player/203112,https://stats.nba.com/media/players/230x185/203112.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203112.png,https://stats.nba.com/media/players/700/203112.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203112.png
FALSE,FALSE,Alvan Adams,76011,12,1975,1987,NA,FALSE,https://stats.nba.com/player/76011,https://stats.nba.com/media/players/230x185/76011.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76011.png,https://stats.nba.com/media/players/700/76011.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76011.png
FALSE,FALSE,Don Adams,76012,6,1970,1976,NA,FALSE,https://stats.nba.com/player/76012,https://stats.nba.com/media/players/230x185/76012.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76012.png,https://stats.nba.com/media/players/700/76012.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76012.png
FALSE,FALSE,Hassan Adams,200801,2,2006,2008,NA,FALSE,https://stats.nba.com/player/200801,https://stats.nba.com/media/players/230x185/200801.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200801.png,https://stats.nba.com/media/players/700/200801.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/200801.png
FALSE,FALSE,Jaylen Adams,1629121,0,2018,2018,NA,FALSE,https://stats.nba.com/player/1629121,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png,https://stats.nba.com/media/players/700/1629121.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629121.png
FALSE,FALSE,Jordan Adams,203919,1,2014,2015,NA,FALSE,https://stats.nba.com/player/203919,https://stats.nba.com/media/players/230x185/203919.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203919.png,https://stats.nba.com/media/players/700/203919.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203919.png
FALSE,FALSE,Michael Adams,149,10,1985,1995,NA,FALSE,https://stats.nba.com/player/149,https://stats.nba.com/media/players/230x185/149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/149.png,https://stats.nba.com/media/players/700/149.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/149.png
TRUE,FALSE,Steven Adams,203500,6,2013,2019,1610612760,FALSE,https://stats.nba.com/player/203500,https://stats.nba.com/media/players/230x185/203500.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png,https://stats.nba.com/media/players/700/203500.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png
FALSE,FALSE,Rafael Addison,912,10,1986,1996,NA,FALSE,https://stats.nba.com/player/912,https://stats.nba.com/media/players/230x185/912.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/912.png,https://stats.nba.com/media/players/700/912.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/912.png
TRUE,FALSE,Bam Adebayo,1628389,2,2017,2019,1610612748,FALSE,https://stats.nba.com/player/1628389,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png,https://stats.nba.com/media/players/700/1628389.png,TRUE,TRUE,FALSE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png
FALSE,FALSE,Deng Adel,1629061,0,2018,2018,NA,FALSE,https://stats.nba.com/player/1629061,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png,https://stats.nba.com/media/players/700/1629061.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629061.png
FALSE,FALSE,Rick Adelman,76015,6,1968,1974,NA,FALSE,https://stats.nba.com/player/76015,https://stats.nba.com/media/players/230x185/76015.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76015.png,https://stats.nba.com/media/players/700/76015.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76015.png
FALSE,FALSE,Jeff Adrien,202399,4,2010,2014,NA,FALSE,https://stats.nba.com/player/202399,https://stats.nba.com/media/players/230x185/202399.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png,https://stats.nba.com/media/players/700/202399.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png
FALSE,FALSE,Arron Afflalo,201167,10,2007,2017,NA,FALSE,https://stats.nba.com/player/201167,https://stats.nba.com/media/players/230x185/201167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201167.png,https://stats.nba.com/media/players/700/201167.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201167.png
FALSE,FALSE,Maurice Ager,200772,4,2006,2010,NA,FALSE,https://stats.nba.com/player/200772,https://stats.nba.com/media/players/230x185/200772.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200772.png,https://stats.nba.com/media/players/700/200772.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/200772.png
FALSE,FALSE,Mark Aguirre,76016,12,1981,1993,NA,FALSE,https://stats.nba.com/player/76016,https://stats.nba.com/media/players/230x185/76016.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76016.png,https://stats.nba.com/media/players/700/76016.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76016.png
FALSE,FALSE,Blake Ahearn,201336,4,2007,2011,NA,FALSE,https://stats.nba.com/player/201336,https://stats.nba.com/media/players/230x185/201336.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201336.png,https://stats.nba.com/media/players/700/201336.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/201336.png
FALSE,FALSE,Danny Ainge,76017,13,1981,1994,NA,FALSE,https://stats.nba.com/player/76017,https://stats.nba.com/media/players/230x185/76017.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76017.png,https://stats.nba.com/media/players/700/76017.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76017.png
FALSE,FALSE,Alexis Ajinca,201582,9,2008,2017,NA,FALSE,https://stats.nba.com/player/201582,https://stats.nba.com/media/players/230x185/201582.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png,https://stats.nba.com/media/players/700/201582.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png
FALSE,FALSE,Henry Akin,76018,1,1966,1967,NA,FALSE,https://stats.nba.com/player/76018,https://stats.nba.com/media/players/230x185/76018.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76018.png,https://stats.nba.com/media/players/700/76018.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76018.png
FALSE,FALSE,Josh Akognon,203006,0,2012,2012,NA,FALSE,https://stats.nba.com/player/203006,https://stats.nba.com/media/players/230x185/203006.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203006.png,https://stats.nba.com/media/players/700/203006.png,FALSE,TRUE,FALSE,https://stats.nba.com/media/players/230x185/203006.png
FALSE,FALSE,DeVaughn Akoon-Purcell,1629152,0,2018,2018,NA,FALSE,https://stats.nba.com/player/1629152,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png,https://stats.nba.com/media/players/700/1629152.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629152.png
FALSE,FALSE,Solomon Alabi,202374,1,2010,2011,NA,FALSE,https://stats.nba.com/player/202374,https://stats.nba.com/media/players/230x185/202374.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202374.png,https://stats.nba.com/media/players/700/202374.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/202374.png
FALSE,FALSE,Mark Alarie,76019,4,1986,1990,NA,FALSE,https://stats.nba.com/player/76019,https://stats.nba.com/media/players/230x185/76019.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76019.png,https://stats.nba.com/media/players/700/76019.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76019.png
FALSE,FALSE,Gary Alcorn,76020,1,1959,1960,NA,FALSE,https://stats.nba.com/player/76020,https://stats.nba.com/media/players/230x185/76020.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76020.png,https://stats.nba.com/media/players/700/76020.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76020.png
FALSE,FALSE,Furkan Aldemir,203128,0,2014,2014,NA,FALSE,https://stats.nba.com/player/203128,https://stats.nba.com/media/players/230x185/203128.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203128.png,https://stats.nba.com/media/players/700/203128.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203128.png
FALSE,FALSE,Cole Aldrich,202332,7,2010,2017,NA,FALSE,https://stats.nba.com/player/202332,https://stats.nba.com/media/players/230x185/202332.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202332.png,https://stats.nba.com/media/players/700/202332.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202332.png
TRUE,FALSE,LaMarcus Aldridge,200746,13,2006,2019,1610612759,FALSE,https://stats.nba.com/player/200746,https://stats.nba.com/media/players/230x185/200746.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png,https://stats.nba.com/media/players/700/200746.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png
FALSE,FALSE,Chuck Aleksinas,76021,0,1984,1984,NA,FALSE,https://stats.nba.com/player/76021,https://stats.nba.com/media/players/230x185/76021.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76021.png,https://stats.nba.com/media/players/700/76021.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76021.png
FALSE,FALSE,Cliff Alexander,1626146,0,2015,2015,NA,FALSE,https://stats.nba.com/player/1626146,https://stats.nba.com/media/players/230x185/1626146.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png,https://stats.nba.com/media/players/700/1626146.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png
FALSE,FALSE,Cory Alexander,724,9,1995,2004,NA,FALSE,https://stats.nba.com/player/724,https://stats.nba.com/media/players/230x185/724.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/724.png,https://stats.nba.com/media/players/700/724.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/724.png
FALSE,FALSE,Courtney Alexander,2042,3,2000,2003,NA,FALSE,https://stats.nba.com/player/2042,https://stats.nba.com/media/players/230x185/2042.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2042.png,https://stats.nba.com/media/players/700/2042.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/2042.png
FALSE,FALSE,Gary Alexander,76022,0,1993,1993,NA,FALSE,https://stats.nba.com/player/76022,https://stats.nba.com/media/players/230x185/76022.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76022.png,https://stats.nba.com/media/players/700/76022.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76022.png
FALSE,FALSE,Joe Alexander,201570,1,2008,2009,NA,FALSE,https://stats.nba.com/player/201570,https://stats.nba.com/media/players/230x185/201570.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201570.png,https://stats.nba.com/media/players/700/201570.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/201570.png
TRUE,TRUE,Kyle Alexander,1629734,0,2019,2019,1610612748,FALSE,https://stats.nba.com/player/1629734,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629734.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629734.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,NA,NA,NA,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
FALSE,FALSE,Victor Alexander,2349,10,1991,2001,NA,FALSE,https://stats.nba.com/player/2349,https://stats.nba.com/media/players/230x185/2349.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2349.png,https://stats.nba.com/media/players/700/2349.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/2349.png
TRUE,TRUE,Nickeil Alexander-Walker,1629638,0,2019,2019,1610612740,FALSE,https://stats.nba.com/player/1629638,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,NA,NA,NA,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
FALSE,FALSE,Steve Alford,76024,3,1987,1990,NA,FALSE,https://stats.nba.com/player/76024,https://stats.nba.com/media/players/230x185/76024.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76024.png,https://stats.nba.com/media/players/700/76024.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76024.png
FALSE,FALSE,Rawle Alkins,1628959,0,2018,2018,NA,FALSE,https://stats.nba.com/player/1628959,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png,https://stats.nba.com/media/players/700/1628959.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628959.png
FALSE,FALSE,Bob Allen,76028,0,1968,1968,NA,FALSE,https://stats.nba.com/player/76028,https://stats.nba.com/media/players/230x185/76028.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76028.png,https://stats.nba.com/media/players/700/76028.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76028.png
TRUE,FALSE,Grayson Allen,1628960,1,2018,2019,1610612763,FALSE,https://stats.nba.com/player/1628960,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,https://stats.nba.com/media/players/700/1628960.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png
TRUE,FALSE,Jarrett Allen,1628386,2,2017,2019,1610612751,FALSE,https://stats.nba.com/player/1628386,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png,https://stats.nba.com/media/players/700/1628386.png,TRUE,TRUE,FALSE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png
FALSE,FALSE,Jerome Allen,706,1,1995,1996,NA,FALSE,https://stats.nba.com/player/706,https://stats.nba.com/media/players/230x185/706.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/706.png,https://stats.nba.com/media/players/700/706.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/706.png
TRUE,FALSE,Kadeem Allen,1628443,2,2017,2019,1610612752,FALSE,https://stats.nba.com/player/1628443,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png,https://stats.nba.com/media/players/700/1628443.png,TRUE,TRUE,FALSE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png
FALSE,FALSE,Lavoy Allen,202730,5,2011,2016,NA,FALSE,https://stats.nba.com/player/202730,https://stats.nba.com/media/players/230x185/202730.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png,https://stats.nba.com/media/players/700/202730.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png
FALSE,FALSE,Lucius Allen,76027,9,1969,1978,NA,FALSE,https://stats.nba.com/player/76027,https://stats.nba.com/media/players/230x185/76027.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76027.png,https://stats.nba.com/media/players/700/76027.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76027.png
FALSE,FALSE,Malik Allen,2124,9,2001,2010,NA,FALSE,https://stats.nba.com/player/2124,https://stats.nba.com/media/players/230x185/2124.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2124.png,https://stats.nba.com/media/players/700/2124.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/2124.png
FALSE,FALSE,Randy Allen,76025,1,1988,1989,NA,FALSE,https://stats.nba.com/player/76025,https://stats.nba.com/media/players/230x185/76025.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76025.png,https://stats.nba.com/media/players/700/76025.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76025.png
FALSE,FALSE,Ray Allen,951,17,1996,2013,NA,FALSE,https://stats.nba.com/player/951,https://stats.nba.com/media/players/230x185/951.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/951.png,https://stats.nba.com/media/players/700/951.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/951.png
FALSE,FALSE,Tony Allen,2754,13,2004,2017,NA,FALSE,https://stats.nba.com/player/2754,https://stats.nba.com/media/players/230x185/2754.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png,https://stats.nba.com/media/players/700/2754.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png
FALSE,FALSE,Odis Allison,76029,0,1971,1971,NA,FALSE,https://stats.nba.com/player/76029,https://stats.nba.com/media/players/230x185/76029.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76029.png,https://stats.nba.com/media/players/700/76029.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76029.png
FALSE,FALSE,Lance Allred,200984,0,2007,2007,NA,FALSE,https://stats.nba.com/player/200984,https://stats.nba.com/media/players/230x185/200984.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200984.png,https://stats.nba.com/media/players/700/200984.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/200984.png
FALSE,FALSE,Darrell Allums,76030,0,1980,1980,NA,FALSE,https://stats.nba.com/player/76030,https://stats.nba.com/media/players/230x185/76030.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76030.png,https://stats.nba.com/media/players/700/76030.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/76030.png
FALSE,FALSE,Morris Almond,201165,4,2007,2011,NA,FALSE,https://stats.nba.com/player/201165,https://stats.nba.com/media/players/230x185/201165.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201165.png,https://stats.nba.com/media/players/700/201165.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/201165.png
FALSE,FALSE,Derrick Alston,308,2,1994,1996,NA,FALSE,https://stats.nba.com/player/308,https://stats.nba.com/media/players/230x185/308.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/308.png,https://stats.nba.com/media/players/700/308.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/308.png
FALSE,FALSE,Rafer Alston,1747,10,1999,2009,NA,FALSE,https://stats.nba.com/player/1747,https://stats.nba.com/media/players/230x185/1747.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1747.png,https://stats.nba.com/media/players/700/1747.png,TRUE,TRUE,TRUE,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1747.png
FALSE,FALSE,Peter Aluma,1824,0,1998,1998,NA,FALSE,https://stats.nba.com/player/1824,https://stats.nba.com/media/players/230x185/1824.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1824.png,https://stats.nba.com/media/players/700/1824.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/1824.png
FALSE,FALSE,John Amaechi,680,7,1995,2002,NA,FALSE,https://stats.nba.com/player/680,https://stats.nba.com/media/players/230x185/680.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/680.png,https://stats.nba.com/media/players/700/680.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/680.png
FALSE,FALSE,Ashraf Amaya,732,1,1995,1996,NA,FALSE,https://stats.nba.com/player/732,https://stats.nba.com/media/players/230x185/732.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/732.png,https://stats.nba.com/media/players/700/732.png,FALSE,TRUE,TRUE,https://stats.nba.com/media/players/230x185/732.png
